Customer ID,Customer Segment,Date,Day of Week,Month,Payment Method,Product Category,Product Subcategory,Quarter,Region,Sales Channel,Transaction ID,Avg Order Value,Cost of Goods Sold,Discount %,Discount Applied,Gross Margin,Marketing Expense,Price per Unit,Product Rating,Profit,Quantity,Shipping Cost %,Shipping Expense,Tax,Total Sales
7023,Mid-Value,24-10-2023,Tuesday,October,UPI,Home & Kitchen,Furniture,Q4,Maharashtra,Offline,447804,96660.96,73198.11,1.551815749e-06,0.15,0.152256506,6881.51,24165.24,3.5,14717.26,4,0.019284725,1864.08,7677.37,96660.96
6619,Mid-Value,20-12-2023,Wednesday,December,UPI,Home & Kitchen,Cookware,Q4,Gujarat,Offline,822308,209129.65,135473.58,7.172584088e-07,0.15,0.251651595,20191.69,41825.93,1.35,52627.81,5,0.004000246,836.57,21460.52,209129.65
5336,Mid-Value,03-10-2023,Tuesday,October,UPI,Home & Kitchen,Furniture,Q4,Himachal Pradesh,Offline,307758,66211.35,44218.44,2.265472612e-06,0.15,0.234984334,4162.73,13242.27,1.28,15558.63,5,0.034307562,2271.55,8059.9,66211.35
8916,Mid-Value,25-03-2023,Saturday,March,Cash,Beauty,Makeup,Q1,Himachal Pradesh,Online,237746,32438.44,24691.73,,,0.175808393,1816.5,32438.44,1.23,5702.95,1,0.007005886,227.26,4001.93,32438.44
3319,Mid-Value,22-02-2023,Wednesday,February,Cash,Beauty,Fragrances,Q1,Uttarakhand,Online,926865,129227.07,93139.51,,,0.182793048,11852.4,43075.69,3.01,23621.81,3,0.004746297,613.35,15621.52,129227.07
1963,Mid-Value,10-01-2023,Tuesday,January,Cash,Beauty,Skincare,Q1,Haryana,Online,495927,87334.92,55416.94,,,0.264253291,7667.94,21833.73,1.18,23078.54,4,0.013413878,1171.5,5801.05,87334.92
7247,Mid-Value,02-03-2023,Thursday,March,Cash,Beauty,Haircare,Q1,Madhya Pradesh,Online,160508,65499.68,43208.46,,,0.218347479,6106.72,16374.92,3.93,14301.69,4,0.028745331,1882.81,4818.16,65499.68
5386,Mid-Value,19-02-2023,Sunday,February,Cash,Beauty,Makeup,Q1,Punjab,Online,967913,143100.6,99295.79,,,0.222393267,11768.24,35775.15,3.19,31824.61,4,0.001481196,211.96,19380.46,143100.6
2447,Mid-Value,23-03-2023,Thursday,March,Cash,Beauty,Fragrances,Q1,Haryana,Online,365629,105723.05,67031.53,,,0.281682377,6751.32,21144.61,1.98,29780.32,5,0.020429604,2159.88,9453.58,105723.05
5179,Mid-Value,19-06-2023,Monday,June,Cash,Beauty,Haircare,Q2,Madhya Pradesh,Online,288197,32507,22527.16,,,0.226982496,2281.06,32507,4.3,7378.52,1,0.009852032,320.26,4211.24,32507
7109,Mid-Value,30-05-2023,Tuesday,May,Cash,Beauty,Fragrances,Q2,Uttarakhand,Online,397951,114915,78088.01,,,0.251103772,5911.7,22983,3.33,28855.59,5,0.017923683,2059.7,17172.56,114915
2068,Mid-Value,02-09-2023,Saturday,September,Cash,Beauty,Skincare,Q3,Punjab,Online,597808,5722.23,4302.86,,,0.148788147,344.79,5722.23,3.04,851.4,1,0.039002277,223.18,374.18,5722.23
7328,Mid-Value,06-08-2023,Sunday,August,Cash,Beauty,Skincare,Q3,Gujarat,Online,953151,17833.65,11790.17,,,0.191970236,1220.02,5944.55,3.59,3423.53,3,0.078499354,1399.93,1803.71,17833.65
5654,Mid-Value,08-07-2023,Saturday,July,Cash,Beauty,Haircare,Q3,Uttarakhand,Online,161454,142403.08,105339.99,,,0.166255182,12782.24,35600.77,1.95,23675.25,4,0.004252717,605.6,15195.34,142403.08
2390,Mid-Value,12-07-2023,Wednesday,July,Cash,Beauty,Makeup,Q3,Uttarakhand,Online,186506,177439.65,119212.87,,,0.239606255,15016.44,35487.93,1.54,42515.65,5,0.003915078,694.69,16423.55,177439.65
1106,Mid-Value,18-10-2023,Wednesday,October,Cash,Beauty,Haircare,Q4,Maharashtra,Online,621628,80181.28,58027.16,,,0.181932865,6980.78,40090.64,3.51,14587.61,2,0.007305072,585.73,10619.55,80181.28
6815,Mid-Value,28-10-2023,Saturday,October,Cash,Beauty,Fragrances,Q4,Punjab,Online,431199,76353.24,51288.58,,,0.254167341,4537.25,19088.31,1.05,19406.5,4,0.014680582,1120.91,7822.88,76353.24
8655,Mid-Value,26-11-2023,Sunday,November,Cash,Beauty,Makeup,Q4,Madhya Pradesh,Online,683728,48212.1,29971.76,,,0.302665513,2871.98,9642.42,1.33,14592.14,5,0.016100108,776.22,4926.29,48212.1
1220,Mid-Value,30-03-2023,Thursday,March,Credit Card,Beauty,Skincare,Q1,Madhya Pradesh,Online,818221,34574.51,26143.91,,,0.171522026,2241.92,34574.51,2.28,5930.29,1,0.007473425,258.39,4740.4,34574.51
7801,Mid-Value,15-02-2023,Wednesday,February,Credit Card,Beauty,Skincare,Q1,Gujarat,Online,656043,65780.73,44007.4,,,0.239256998,5295.13,21926.91,3.55,15738.5,3,0.011244934,739.7,8692.61,65780.73
5076,Mid-Value,20-03-2023,Monday,March,Credit Card,Beauty,Fragrances,Q1,Gujarat,Online,874770,56024.52,44380.31,,,0.134194278,3451.95,14006.13,3.5,7518.17,4,0.012032053,674.09,5195.74,56024.52
6015,Mid-Value,12-05-2023,Friday,May,Credit Card,Beauty,Haircare,Q2,Madhya Pradesh,Online,770917,15350.71,11537.77,,,0.126380474,1450.37,15350.71,4.22,1940.03,1,0.027525763,422.54,1459.29,15350.71
8946,Mid-Value,17-05-2023,Wednesday,May,Credit Card,Beauty,Fragrances,Q2,Maharashtra,Online,482872,82110.58,55540.98,,,0.234217320,6691.17,41055.29,2.42,19231.72,2,0.007876086,646.71,4823.89,82110.58
5768,Mid-Value,30-06-2023,Friday,June,Credit Card,Beauty,Skincare,Q2,Punjab,Online,898886,64013.38,43216.7,,,0.253079434,3757.09,32006.69,4.59,16200.47,2,0.013108510,839.12,7752.12,64013.38
6944,Mid-Value,26-06-2023,Monday,June,Credit Card,Beauty,Skincare,Q2,Punjab,Online,786149,48545.88,34175.08,,,0.205982670,3786.39,16181.96,2.8,9999.61,3,0.012046336,584.8,2805.92,48545.88
6438,Mid-Value,01-05-2023,Monday,May,Credit Card,Beauty,Skincare,Q2,Haryana,Online,362992,233231.5,163482.97,,,0.206891779,20439.9,46646.3,3.09,48253.68,5,0.004523188,1054.95,21864.2,233231.5
2846,Mid-Value,17-05-2023,Wednesday,May,Credit Card,Beauty,Fragrances,Q2,Haryana,Online,227167,25236.5,17851.65,,,0.178822737,2270.2,5047.3,4.62,4512.86,5,0.023846017,601.79,2408.29,25236.5
2103,Mid-Value,26-08-2023,Saturday,August,Credit Card,Beauty,Haircare,Q3,Uttarakhand,Online,219573,35467.4,25168.64,,,0.221732351,2368.88,35467.4,3.66,7864.27,1,0.001849868,65.61,5036.34,35467.4
3905,Mid-Value,27-07-2023,Thursday,July,Credit Card,Beauty,Makeup,Q3,Himachal Pradesh,Online,848402,60981.6,36619.29,,,0.279007274,6073.73,15245.4,1.3,17014.31,4,0.020895975,1274.27,3108.56,60981.6
5221,Mid-Value,06-09-2023,Wednesday,September,Credit Card,Beauty,Makeup,Q3,Madhya Pradesh,Online,820943,139759.45,103662.64,,,0.182838799,9446.18,27951.89,4.09,25553.45,5,0.007850489,1097.18,15634.56,139759.45
2904,Mid-Value,06-12-2023,Wednesday,December,Credit Card,Beauty,Haircare,Q4,Gujarat,Online,395231,40286.58,29120.01,,,0.197064879,2798.44,20143.29,3.97,7939.07,2,0.010650197,429.06,5369.87,40286.58
3882,Mid-Value,26-12-2023,Tuesday,December,Credit Card,Beauty,Skincare,Q4,Madhya Pradesh,Online,340856,87350.22,62611.18,,,0.180323644,8067.47,29116.74,4.05,15751.31,3,0.010535291,920.26,6906.76,87350.22
3048,Mid-Value,21-02-2023,Tuesday,February,Debit Card,Beauty,Haircare,Q1,Uttarakhand,Online,260404,42220.02,29456.51,,,0.221231539,2984,21110.01,2.95,9340.4,2,0.010400516,439.11,5593.36,42220.02
1611,Mid-Value,14-01-2023,Saturday,January,Debit Card,Beauty,Skincare,Q1,Maharashtra,Online,244052,93375.12,66772.41,,,0.208791271,6367.03,31125.04,3.14,19495.91,3,0.007922560,739.77,5234.99,93375.12
2095,Mid-Value,12-02-2023,Sunday,February,Debit Card,Beauty,Skincare,Q1,Himachal Pradesh,Online,103742,186724.88,135217.37,,,0.194859464,13765.15,46681.22,4.35,36385.11,4,0.007268715,1357.25,18604.54,186724.88
1113,Mid-Value,11-01-2023,Wednesday,January,Debit Card,Beauty,Fragrances,Q1,Uttarakhand,Online,448681,99779.6,62642.92,,,0.272953890,8647.5,24944.9,4.75,27235.23,4,0.012567198,1253.95,14895.98,99779.6
3386,Mid-Value,27-02-2023,Monday,February,Debit Card,Beauty,Haircare,Q1,Madhya Pradesh,Online,242725,68155.8,54102.16,,,0.124736119,5295.16,13631.16,3.63,8501.49,5,0.003770626,256.99,5152.55,68155.8
2120,Mid-Value,23-06-2023,Friday,June,Debit Card,Beauty,Haircare,Q2,Madhya Pradesh,Online,679040,11290.5,8358.93,,,0.174400602,878.34,11290.5,4.35,1969.07,1,0.007454054,84.16,1674.97,11290.5
7785,Mid-Value,10-06-2023,Saturday,June,Debit Card,Beauty,Makeup,Q2,Madhya Pradesh,Online,829108,45049.7,28296.05,,,0.281929513,3788.8,22524.85,2.53,12700.84,2,0.005860416,264.01,2719.44,45049.7
9178,Mid-Value,05-08-2023,Saturday,August,Debit Card,Beauty,Skincare,Q3,Himachal Pradesh,Online,225560,26119.95,17047.48,,,0.251838537,2127.97,26119.95,1.3,6578.01,1,0.014031038,366.49,1427.2,26119.95
2779,Mid-Value,31-07-2023,Monday,July,Debit Card,Beauty,Makeup,Q3,Madhya Pradesh,Online,791778,44762.82,26893.52,,,0.327740075,2478.84,22381.41,1.37,14670.57,2,0.016082320,719.89,5483.22,44762.82
6221,Mid-Value,30-09-2023,Saturday,September,Debit Card,Beauty,Haircare,Q3,Punjab,Online,261871,11951.96,8361.63,,,0.214290376,910.39,5975.98,1.54,2561.19,2,0.009935609,118.75,689.67,11951.96
5093,Mid-Value,10-08-2023,Thursday,August,Debit Card,Beauty,Skincare,Q3,Himachal Pradesh,Online,702820,157554.96,111851.37,,,0.227371769,9649.28,39388.74,2.95,35823.55,4,0.001464632,230.76,22321.72,157554.96
3352,Mid-Value,09-09-2023,Saturday,September,Debit Card,Beauty,Haircare,Q3,Gujarat,Online,244637,104738.1,83393.69,,,0.101102464,8671.1,20947.62,2.35,10589.28,5,0.019897535,2084.03,8317.16,104738.1
6966,Mid-Value,08-12-2023,Friday,December,Debit Card,Beauty,Skincare,Q4,Haryana,Online,872025,80031.22,48642.5,,,0.327417850,4257.03,40015.61,1.85,26203.65,2,0.011595975,928.04,4264.61,80031.22
6053,Mid-Value,19-11-2023,Sunday,November,Debit Card,Beauty,Fragrances,Q4,Maharashtra,Online,137628,14013.46,8746.86,,,0.263575876,1067.29,7006.73,4.94,3693.61,2,0.036086734,505.7,1392.08,14013.46
5852,Mid-Value,19-10-2023,Thursday,October,Debit Card,Beauty,Haircare,Q4,Uttarakhand,Online,146878,84751.08,67800.3,,,0.120670675,5721.82,28250.36,3.84,10226.97,3,0.011822740,1001.99,5356.22,84751.08
8559,Mid-Value,21-10-2023,Saturday,October,Debit Card,Beauty,Skincare,Q4,Maharashtra,Online,213176,57940.15,46180.84,,,0.120130169,3255.25,11588.03,4.1,6960.36,5,0.026643010,1543.7,5032.45,57940.15
1225,Mid-Value,27-10-2023,Friday,October,Debit Card,Beauty,Fragrances,Q4,Punjab,Online,467953,222482,175765.49,,,0.145142394,13969.36,44496.4,2.3,32291.57,5,0.002047716,455.58,12672.81,222482
2974,Mid-Value,20-01-2023,Friday,January,UPI,Beauty,Skincare,Q1,Himachal Pradesh,Online,797676,48639.51,35832.97,,,0.183434619,2983.78,16213.17,3.12,8922.17,3,0.018515606,900.59,3559.9,48639.51
9876,Mid-Value,09-02-2023,Thursday,February,UPI,Beauty,Haircare,Q1,Himachal Pradesh,Online,917288,77347.08,57053.84,,,0.167813446,6246.42,25782.36,3.18,12979.88,3,0.013794186,1066.94,7620.03,77347.08
4969,Mid-Value,01-01-2023,Sunday,January,UPI,Beauty,Makeup,Q1,Madhya Pradesh,Online,132413,128518.2,92374.14,,,0.214623688,7181.9,25703.64,4.31,27583.05,5,0.010730854,1379.11,10186.44,128518.2
8692,Mid-Value,21-06-2023,Wednesday,June,UPI,Beauty,Haircare,Q2,Madhya Pradesh,Online,425354,10452.33,7181.44,,,0.191311411,1037.62,10452.33,1.23,1999.65,1,0.022350997,233.62,1355.49,10452.33
7345,Mid-Value,14-04-2023,Friday,April,UPI,Beauty,Skincare,Q2,Uttarakhand,Online,727876,31067.36,20031.16,,,0.270642887,2156.33,31067.36,2.94,8408.16,1,0.015183459,471.71,2718.84,31067.36
2662,Mid-Value,19-05-2023,Friday,May,UPI,Beauty,Fragrances,Q2,Haryana,Online,579551,247607.25,191055.51,,,0.159350140,14811.04,49521.45,1.79,39456.25,5,0.009226103,2284.45,35593.56,247607.25
4423,Mid-Value,11-04-2023,Tuesday,April,UPI,Beauty,Fragrances,Q2,Maharashtra,Online,443037,237709.75,180759.92,,,0.158384458,18377.73,47541.95,4.22,37649.53,5,0.003881078,922.57,33881.31,237709.75
1253,Mid-Value,12-04-2023,Wednesday,April,UPI,Beauty,Haircare,Q2,Maharashtra,Online,733208,191356.9,149887.58,,,0.121868299,16102.45,38271.38,1.16,23320.34,5,0.010694833,2046.53,15624.79,191356.9
7610,Mid-Value,12-09-2023,Tuesday,September,UPI,Beauty,Skincare,Q3,Maharashtra,Online,804995,15148.32,10666.3,,,0.214931425,885.6,15148.32,4.3,3255.85,1,0.022482361,340.57,1584,15148.32
5146,Mid-Value,31-07-2023,Monday,July,UPI,Beauty,Fragrances,Q3,Gujarat,Online,377126,19917.6,12847.84,,,0.270595855,1209.74,6639.2,2.11,5389.62,3,0.023617303,470.4,1110.39,19917.6
5448,Mid-Value,30-09-2023,Saturday,September,UPI,Beauty,Fragrances,Q3,Himachal Pradesh,Online,525285,20858.37,13397.17,,,0.291909195,1075.12,6952.79,3.48,6088.75,3,0.014254709,297.33,1437.78,20858.37
4966,Mid-Value,01-08-2023,Tuesday,August,UPI,Beauty,Makeup,Q3,Punjab,Online,169259,136427.9,102974.27,,,0.154162822,11318.01,27285.58,1.57,21032.11,5,0.008088595,1103.51,18452.22,136427.9
6165,Mid-Value,14-11-2023,Tuesday,November,UPI,Beauty,Makeup,Q4,Madhya Pradesh,Online,345718,19403.14,12958.47,,,0.246313741,1452.52,9701.57,4.36,4779.26,2,0.010971935,212.89,1796.9,19403.14
8974,Mid-Value,13-10-2023,Friday,October,UPI,Beauty,Makeup,Q4,Uttarakhand,Online,662684,44213.68,31173.18,,,0.192479567,4040.34,22106.84,2.59,8510.23,2,0.011080960,489.93,5179.49,44213.68
2848,Mid-Value,28-12-2023,Thursday,December,UPI,Beauty,Skincare,Q4,Madhya Pradesh,Online,317726,60525.33,43655.26,,,0.164290554,6051.71,20175.11,1.67,9943.74,3,0.014450479,874.62,8712.35,60525.33
2572,Mid-Value,23-10-2023,Monday,October,UPI,Beauty,Haircare,Q4,Uttarakhand,Online,780789,41272.35,31581.49,,,0.152674127,2143.23,8254.47,4.22,6301.22,5,0.030199637,1246.41,6028.48,41272.35
3950,Mid-Value,02-03-2023,Thursday,March,Cash,Beauty,Fragrances,Q1,Maharashtra,Online,291968,35498.42,28205.82,1.408513393e-06,0.05,0.116640684,2883.82,17749.21,3.37,4140.56,2,0.007555829,268.22,3150.44,35498.42
7039,Mid-Value,27-01-2023,Friday,January,Cash,Beauty,Haircare,Q1,Gujarat,Online,440507,121851.09,93338.51,4.103369120e-07,0.05,0.175462197,6459.17,40617.03,3.08,21380.26,3,0.005524366,673.15,13259.46,121851.09
2580,Mid-Value,26-01-2023,Thursday,January,Cash,Beauty,Fragrances,Q1,Punjab,Online,706298,36199.98,25581.48,1.381216233e-06,0.05,0.175904517,3458.69,12066.66,1.09,6367.74,3,0.021880399,792.07,3895.68,36199.98
8833,Mid-Value,16-01-2023,Monday,January,Cash,Beauty,Fragrances,Q1,Maharashtra,Online,585739,44493.64,34712.77,1.123756114e-06,0.05,0.145499896,2790.62,11123.41,1.16,6473.82,4,0.011606827,516.43,4186.66,44493.64
8782,Mid-Value,30-05-2023,Tuesday,May,Cash,Beauty,Haircare,Q2,Haryana,Online,481484,39895.33,25560.88,1.253279519e-06,0.05,0.280957696,2701.84,39895.33,1.44,11208.9,1,0.010620541,423.71,5797.72,39895.33
8222,Mid-Value,23-05-2023,Tuesday,May,Cash,Beauty,Skincare,Q2,Punjab,Online,388396,24991.87,17252.43,2.000650612e-06,0.05,0.251661040,1362.81,24991.87,4.12,6289.48,1,0.003487134,87.15,3347.34,24991.87
3880,Mid-Value,07-06-2023,Wednesday,June,Cash,Beauty,Haircare,Q2,Madhya Pradesh,Online,259981,11692.48,8744.36,4.276252771e-06,0.05,0.112492816,821.65,5846.24,4.14,1315.32,2,0.069373649,811.15,1401.95,11692.48
7307,Mid-Value,15-04-2023,Saturday,April,Cash,Beauty,Makeup,Q2,Uttarakhand,Online,700694,120040.84,80049.73,4.165249094e-07,0.05,0.255931481,8431.66,30010.21,3.04,30722.23,4,0.006974460,837.22,13374.03,120040.84
3540,Mid-Value,25-06-2023,Sunday,June,Cash,Beauty,Haircare,Q2,Gujarat,Online,277553,103912.95,71401.88,4.811719810e-07,0.05,0.236601020,6647.37,20782.59,3.96,24585.91,5,0.012296735,1277.79,11639.25,103912.95
5750,Mid-Value,20-04-2023,Thursday,April,Cash,Beauty,Skincare,Q2,Maharashtra,Online,389677,213327.1,135090.03,2.343818483e-07,0.05,0.278823131,17753.05,42665.42,2.8,59480.53,5,0.004703997,1003.49,18557.23,213327.1
2735,Mid-Value,18-09-2023,Monday,September,Cash,Beauty,Makeup,Q3,Madhya Pradesh,Online,817084,124902.84,93382.91,4.003111539e-07,0.05,0.165743309,9850.6,41634.28,3.71,20701.81,3,0.007746181,967.52,12968.01,124902.84
4627,Mid-Value,04-07-2023,Tuesday,July,Cash,Beauty,Makeup,Q3,Uttarakhand,Online,353439,35401.32,28181.46,1.412376714e-06,0.05,0.125912537,2274.04,11800.44,2.96,4457.47,3,0.013794683,488.35,4520.56,35401.32
6640,Mid-Value,20-09-2023,Wednesday,September,Cash,Beauty,Fragrances,Q3,Uttarakhand,Online,204793,27332.16,19837.19,1.829346821e-06,0.05,0.155298008,2371.56,9110.72,1.81,4244.63,3,0.032151868,878.78,3895.25,27332.16
6742,Mid-Value,22-12-2023,Friday,December,Cash,Beauty,Fragrances,Q4,Gujarat,Online,172635,42820.54,27152.08,1.167663930e-06,0.05,0.288851332,2632.43,21410.27,2.14,12368.77,2,0.015582709,667.26,3218.83,42820.54
2521,Mid-Value,02-10-2023,Monday,October,Cash,Beauty,Haircare,Q4,Punjab,Online,963966,35919.34,28517.92,1.392007760e-06,0.05,0.129976776,2247.58,17959.67,1.12,4668.68,2,0.013506930,485.16,4878.52,35919.34
4198,Mid-Value,04-10-2023,Wednesday,October,Cash,Beauty,Haircare,Q4,Punjab,Online,512551,142697.4,97637.75,3.503918081e-07,0.05,0.234513873,11347.87,47565.8,4.62,33464.52,3,0.001732758,247.26,8910.59,142697.4
7679,Mid-Value,06-02-2023,Monday,February,Credit Card,Beauty,Skincare,Q1,Punjab,Online,149787,41407.81,30553.69,1.207501677e-06,0.05,0.173155257,3457.32,41407.81,3.3,7169.98,1,0.005477711,226.82,4067.11,41407.81
7260,Mid-Value,12-03-2023,Sunday,March,Credit Card,Beauty,Haircare,Q1,Gujarat,Online,606800,74321.1,52115,6.727564581e-07,0.05,0.225788370,4834.13,37160.55,2.82,16780.84,2,0.007953731,591.13,4640.56,74321.1
7416,Mid-Value,16-03-2023,Thursday,March,Credit Card,Beauty,Makeup,Q1,Himachal Pradesh,Online,652803,28976.18,19503.89,1.725555266e-06,0.05,0.248494108,1563.15,14488.09,3.95,7200.41,2,0.024459056,708.73,4232.72,28976.18
7628,Mid-Value,15-02-2023,Wednesday,February,Credit Card,Beauty,Makeup,Q1,Maharashtra,Online,990826,97085.48,76376.45,5.150100715e-07,0.05,0.123452137,8368.49,48542.74,4.89,11985.41,2,0.003657911,355.13,6990.56,97085.48
8988,Mid-Value,09-03-2023,Thursday,March,Credit Card,Beauty,Makeup,Q1,Haryana,Online,290654,46822.68,34868.77,1.067858568e-06,0.05,0.160321878,4114.15,15607.56,2.98,7506.7,3,0.007113219,333.06,3400.05,46822.68
5048,Mid-Value,19-02-2023,Sunday,February,Credit Card,Beauty,Fragrances,Q1,Maharashtra,Online,886708,195001.8,154796.03,2.564078896e-07,0.05,0.128225945,13363.94,39000.36,2.09,25004.29,5,0.009423195,1837.54,18541.04,195001.8
1142,Mid-Value,04-04-2023,Tuesday,April,Credit Card,Beauty,Skincare,Q2,Haryana,Online,899099,42868.72,32988.66,1.166351596e-06,0.05,0.142307958,2896.66,21434.36,3.02,6100.56,2,0.020594037,882.84,5427.06,42868.72
8277,Mid-Value,24-05-2023,Wednesday,May,Credit Card,Beauty,Skincare,Q2,Himachal Pradesh,Online,264349,102690.36,70343.09,4.869006205e-07,0.05,0.257511416,5663.79,25672.59,2.81,26443.94,4,0.002332643,239.54,14333.43,102690.36
9309,Mid-Value,17-06-2023,Saturday,June,Credit Card,Beauty,Fragrances,Q2,Madhya Pradesh,Online,187511,74910.55,58427.81,6.674627272e-07,0.05,0.136282406,4912.24,14982.11,1.19,10208.99,5,0.018175144,1361.51,6626.3,74910.55
8514,Mid-Value,04-09-2023,Monday,September,Credit Card,Beauty,Haircare,Q3,Haryana,Online,421956,89465,70385.3,5.588777734e-07,0.05,0.108314425,8708.97,44732.5,2.02,9690.35,2,0.007604985,680.38,12296.52,89465
3444,Mid-Value,24-09-2023,Sunday,September,Credit Card,Beauty,Haircare,Q3,Haryana,Online,412788,77929.2,54227.39,6.416080237e-07,0.05,0.209001376,7050.94,38964.6,4,16287.31,2,0.004665260,363.56,6981.6,77929.2
3115,Mid-Value,29-07-2023,Saturday,July,Credit Card,Beauty,Haircare,Q3,Uttarakhand,Online,905659,142271.88,113421.81,3.514397926e-07,0.05,0.105211726,12032.5,35567.97,4.76,14968.67,4,0.012995541,1848.9,12802.8,142271.88
7964,Mid-Value,01-11-2023,Wednesday,November,Credit Card,Beauty,Haircare,Q4,Punjab,Online,156851,12669.98,8047.27,3.946336143e-06,0.05,0.296330381,719.44,6334.99,4.24,3754.5,2,0.011741929,148.77,1668.57,12669.98
4905,Mid-Value,22-11-2023,Wednesday,November,Credit Card,Beauty,Skincare,Q4,Punjab,Online,251746,20691.58,14937.98,2.416441857e-06,0.05,0.175432229,1622.33,10345.79,3.28,3629.97,2,0.024227246,501.3,1925.18,20691.58
9415,Mid-Value,31-12-2023,Sunday,December,Credit Card,Beauty,Fragrances,Q4,Madhya Pradesh,Online,557972,186836.48,138231.46,2.676136909e-07,0.05,0.202397626,9812.81,46709.12,2.71,37815.26,4,0.005228904,976.95,17419.44,186836.48
5257,Mid-Value,02-01-2023,Monday,January,Debit Card,Beauty,Fragrances,Q1,Haryana,Online,452764,190573.28,114369.42,2.623662667e-07,0.05,0.333386716,12175.11,47643.32,4.6,63534.6,4,0.002592966,494.15,16164.79,190573.28
8304,Mid-Value,04-01-2023,Wednesday,January,Debit Card,Beauty,Fragrances,Q1,Haryana,Online,446985,192866.08,129243.78,2.592472455e-07,0.05,0.251653894,14621.22,48216.52,1.25,48535.5,4,0.002414007,465.58,14334.06,192866.08
2068,Mid-Value,24-01-2023,Tuesday,January,Debit Card,Beauty,Skincare,Q1,Maharashtra,Online,633189,183209.24,145433.55,2.729119994e-07,0.05,0.133018782,11503.26,45802.31,3.65,24370.27,4,0.010382446,1902.16,23581.9,183209.24
3556,Mid-Value,16-06-2023,Friday,June,Debit Card,Beauty,Skincare,Q2,Haryana,Online,119531,195982.28,144067.07,2.551251062e-07,0.05,0.184469075,14624.34,48995.57,4.78,36152.67,4,0.005807668,1138.2,12669.27,195982.28
5579,Mid-Value,04-05-2023,Thursday,May,Debit Card,Beauty,Skincare,Q2,Himachal Pradesh,Online,115694,110600.65,67983.58,4.520769091e-07,0.05,0.305282745,7008.95,22120.13,1.67,33764.47,5,0.016669432,1843.65,8642.74,110600.65
9501,Mid-Value,31-05-2023,Wednesday,May,Debit Card,Beauty,Makeup,Q2,Madhya Pradesh,Online,809504,138453.8,101688.36,3.611312943e-07,0.05,0.195960313,7543.01,27690.76,2.94,27131.45,5,0.015102366,2090.98,17629.42,138453.8
4750,Mid-Value,25-08-2023,Friday,August,Debit Card,Beauty,Makeup,Q3,Punjab,Online,562664,97096.72,71361.45,5.149504535e-07,0.05,0.167235515,8929.28,48548.36,2.71,16238.02,2,0.005849528,567.97,13984.34,97096.72
9730,Mid-Value,24-09-2023,Sunday,September,Debit Card,Beauty,Fragrances,Q3,Punjab,Online,325495,54396.28,43260.73,9.191805028e-07,0.05,0.108299134,4990.28,27198.14,3.9,5891.07,2,0.004673114,254.2,3173.49,54396.28
2523,Mid-Value,16-11-2023,Thursday,November,Debit Card,Beauty,Skincare,Q4,Maharashtra,Online,857028,26647.75,16285.38,1.876331022e-06,0.05,0.299560000,1890.19,26647.75,3.42,7982.6,1,0.018372283,489.58,2941.26,26647.75
6581,Mid-Value,10-10-2023,Tuesday,October,Debit Card,Beauty,Makeup,Q4,Madhya Pradesh,Online,965964,34358.4,21136.05,1.455248207e-06,0.05,0.312367572,2002.51,11452.8,1.11,10732.45,3,0.014185468,487.39,2362.87,34358.4
7089,Mid-Value,20-03-2023,Monday,March,UPI,Beauty,Makeup,Q1,Himachal Pradesh,Online,797766,31813.76,21218.78,1.571646985e-06,0.05,0.206386796,3146.97,15906.88,3.93,6565.94,2,0.027726053,882.07,4347.7,31813.76
4458,Mid-Value,05-03-2023,Sunday,March,UPI,Beauty,Fragrances,Q1,Haryana,Online,224477,140004.44,94262.14,3.571315310e-07,0.05,0.227055299,12203.8,35001.11,2.25,31788.75,4,0.012497818,1749.75,8197.75,140004.44
7983,Mid-Value,16-06-2023,Friday,June,UPI,Beauty,Skincare,Q2,Madhya Pradesh,Online,667698,83443.05,55854.54,5.992110787e-07,0.05,0.270469380,4671.37,27814.35,3.19,22568.79,3,0.004174704,348.35,5866.4,83443.05
7714,Mid-Value,27-06-2023,Tuesday,June,UPI,Beauty,Haircare,Q2,Himachal Pradesh,Online,967932,153554.2,111902.7,3.256179251e-07,0.05,0.208355682,8460.32,38388.55,1.06,31993.89,4,0.007797182,1197.29,10665.88,153554.2
7788,Mid-Value,01-08-2023,Tuesday,August,UPI,Beauty,Haircare,Q3,Gujarat,Online,551748,37057.08,22611.42,1.349269829e-06,0.05,0.289426744,3615.63,18528.54,4.78,10725.31,2,0.002825911,104.72,3406.94,37057.08
4810,Mid-Value,23-09-2023,Saturday,September,UPI,Beauty,Haircare,Q3,Maharashtra,Online,231420,61467.03,44476.7,8.134442155e-07,0.05,0.206226655,3632.1,20489.01,4.54,12676.14,3,0.011096843,682.09,7886.41,61467.03
3955,Mid-Value,28-09-2023,Thursday,September,UPI,Beauty,Skincare,Q3,Himachal Pradesh,Online,538020,118338.08,79114.53,4.225182629e-07,0.05,0.250288833,7982.57,29584.52,1.37,29618.7,4,0.013708859,1622.28,15160.11,118338.08
5923,Mid-Value,03-07-2023,Monday,July,UPI,Beauty,Skincare,Q3,Madhya Pradesh,Online,878037,102279.6,80299.58,4.888560378e-07,0.05,0.104825009,10036.58,25569.9,2.61,10721.46,4,0.011947446,1221.98,10743.9,102279.6
